"Embryo_ID","Cellcount","Stage","Genotype","icm.count","Identity.km","count","TE_ICM","Litter","Experiment","pc.icm","Gene"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p08_channel=0001_frame=0001_statistics.xlsx",51,1,5,13,"TE",38,"TE","no.litterID","no.experimentID",292.307692307692,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p14_channel=0001_frame=0001_statistics.xlsx",61,1,5,24,"TE",37,"TE","no.litterID","no.experimentID",154.166666666667,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p17_channel=0001_frame=0001_statistics.xlsx",65,2,5,32,"TE",33,"TE","no.litterID","no.experimentID",103.125,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p20_channel=0001_frame=0001_statistics.xlsx",33,1,5,9,"TE",24,"TE","no.litterID","no.experimentID",266.666666666667,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p21_channel=0001_frame=0001_statistics.xlsx",26,0,5,0,"TE",26,"TE","no.litterID","no.experimentID",Inf,"FR1FR2"
"23Jan15 FR1_2_P10.xlsx",76,2,5,16,"TE",60,"TE","no.litterID","no.experimentID",375,"FR1FR2"
"23Jan15 FR1_2_P8.xlsx",77,2,5,22,"TE",55,"TE","no.litterID","no.experimentID",250,"FR1FR2"
"27Mar15Cdx2G6Nan_p3.xlsx",54,1,5,19,"TE",35,"TE","no.litterID","no.experimentID",184.210526315789,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p07_channel=0001_frame=0001_statistics.xlsx",126,3,5,41,"TE",85,"TE","no.litterID","no.experimentID",207.317073170732,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p08_channel=0001_frame=0001_statistics.xlsx",98,2,5,33,"TE",65,"TE","no.litterID","no.experimentID",196.969696969697,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p01_channel=0001_frame=0001_statistics.xlsx",151,3,5,35,"TE",116,"TE","no.litterID","no.experimentID",331.428571428571,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p04_channel=0001_frame=0001_statistics.xlsx",129,3,5,26,"TE",103,"TE","no.litterID","no.experimentID",396.153846153846,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p07_channel=0001_frame=0001_statistics.xlsx",104,3,5,22,"TE",82,"TE","no.litterID","no.experimentID",372.727272727273,"FR1FR2"
"041015_1",98,2,5,14,"TE",84,"TE","no.litterID","no.experimentID",600,"FR1FR2"
"041314_4",87,2,5,16,"TE",71,"TE","no.litterID","no.experimentID",443.75,"FR1FR2"
"041314_5",78,2,5,17,"TE",61,"TE","no.litterID","no.experimentID",358.823529411765,"FR1FR2"
"050114_2",95,2,5,22,"TE",73,"TE","no.litterID","no.experimentID",331.818181818182,"FR1FR2"
"050114_3",107,3,5,25,"TE",82,"TE","no.litterID","no.experimentID",328,"FR1FR2"
"050114_7",96,2,5,25,"TE",71,"TE","no.litterID","no.experimentID",284,"FR1FR2"
"051314_9",86,2,5,26,"TE",60,"TE","no.litterID","no.experimentID",230.769230769231,"FR1FR2"
"061114_1",83,2,5,23,"TE",60,"TE","no.litterID","no.experimentID",260.869565217391,"FR1FR2"
"061114_4",93,2,5,22,"TE",71,"TE","no.litterID","no.experimentID",322.727272727273,"FR1FR2"
"061114_7",73,2,5,20,"TE",53,"TE","no.litterID","no.experimentID",265,"FR1FR2"
"061114_8",77,2,5,25,"TE",52,"TE","no.litterID","no.experimentID",208,"FR1FR2"
"02Feb15 FR1_2_P21.xlsx",63,1,4,1,"TE",62,"TE","no.litterID","no.experimentID",6200,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p22.xlsx",106,3,4,30,"TE",76,"TE","no.litterID","no.experimentID",253.333333333333,"FR1FR2"
"05Jan15 FR1_2_P10.xlsx",39,1,4,21,"TE",18,"TE","no.litterID","no.experimentID",85.7142857142857,"FR1FR2"
"05Jan15 FR1_2_P13.xlsx",60,1,4,25,"TE",35,"TE","no.litterID","no.experimentID",140,"FR1FR2"
"05Jan15 FR1_2_P14.xlsx",70,2,4,27,"TE",43,"TE","no.litterID","no.experimentID",159.259259259259,"FR1FR2"
"05Jan15 FR1_2_P18.xlsx",54,1,4,30,"TE",24,"TE","no.litterID","no.experimentID",80,"FR1FR2"
"05Jan15 FR1_2_P20.xlsx",61,1,4,43,"TE",18,"TE","no.litterID","no.experimentID",41.8604651162791,"FR1FR2"
"05Jan15 FR1_2_P7.xlsx",62,1,4,33,"TE",29,"TE","no.litterID","no.experimentID",87.8787878787879,"FR1FR2"
"05Jan15 FR1_2_P9.xlsx",64,2,4,33,"TE",31,"TE","no.litterID","no.experimentID",93.9393939393939,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p20.xlsx",61,1,4,23,"TE",38,"TE","no.litterID","no.experimentID",165.217391304348,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p27.xlsx",60,1,4,20,"TE",40,"TE","no.litterID","no.experimentID",200,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p03.xlsx",60,1,4,6,"TE",54,"TE","no.litterID","no.experimentID",900,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p06.xlsx",73,2,4,25,"TE",48,"TE","no.litterID","no.experimentID",192,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p09.xlsx",67,2,4,24,"TE",43,"TE","no.litterID","no.experimentID",179.166666666667,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p10.xlsx",67,2,4,18,"TE",49,"TE","no.litterID","no.experimentID",272.222222222222,"FR1FR2"
"122414 FR1_2_P1.xlsx",84,2,4,27,"TE",57,"TE","no.litterID","no.experimentID",211.111111111111,"FR1FR2"
"122414 FR1_2_P9.xlsx",142,3,4,63,"TE",79,"TE","no.litterID","no.experimentID",125.396825396825,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p6.xlsx",76,2,4,14,"TE",62,"TE","no.litterID","no.experimentID",442.857142857143,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p01_channel=0001_frame=0001_statistics.xlsx",90,2,4,17,"TE",73,"TE","no.litterID","no.experimentID",429.411764705882,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p07_channel=0001_frame=0001_statistics.xlsx",81,2,4,35,"TE",46,"TE","no.litterID","no.experimentID",131.428571428571,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p10_channel=0001_frame=0001_statistics.xlsx",85,2,4,20,"TE",65,"TE","no.litterID","no.experimentID",325,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p05.xlsx",83,2,4,24,"TE",59,"TE","no.litterID","no.experimentID",245.833333333333,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p13.xlsx",83,2,4,26,"TE",57,"TE","no.litterID","no.experimentID",219.230769230769,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p16.xlsx",60,1,4,16,"TE",44,"TE","no.litterID","no.experimentID",275,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p17.xlsx",81,2,4,19,"TE",62,"TE","no.litterID","no.experimentID",326.315789473684,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p02_channel=0001_frame=0001_statistics.xlsx",43,1,4,13,"TE",30,"TE","no.litterID","no.experimentID",230.769230769231,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p04_channel=0001_frame=0001_statistics.xlsx",61,1,4,25,"TE",36,"TE","no.litterID","no.experimentID",144,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p06_channel=0001_frame=0001_statistics.xlsx",62,1,4,26,"TE",36,"TE","no.litterID","no.experimentID",138.461538461538,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p16_channel=0001_frame=0001_statistics.xlsx",65,2,4,28,"TE",37,"TE","no.litterID","no.experimentID",132.142857142857,"FR1FR2"
"23Jan15 FR1_2_P11.xlsx",90,2,4,21,"TE",69,"TE","no.litterID","no.experimentID",328.571428571429,"FR1FR2"
"23Jan15 FR1_2_P7.xlsx",61,1,4,18,"TE",43,"TE","no.litterID","no.experimentID",238.888888888889,"FR1FR2"
"23Jan15 FR1_2_P9.xlsx",82,2,4,21,"TE",61,"TE","no.litterID","no.experimentID",290.47619047619,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p1.xlsx",65,2,4,34,"TE",31,"TE","no.litterID","no.experimentID",91.1764705882353,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p2.xlsx",83,2,4,28,"TE",55,"TE","no.litterID","no.experimentID",196.428571428571,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p4.xlsx",82,2,4,22,"TE",60,"TE","no.litterID","no.experimentID",272.727272727273,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p6.xlsx",66,2,4,29,"TE",37,"TE","no.litterID","no.experimentID",127.586206896552,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p7.xlsx",87,2,4,28,"TE",59,"TE","no.litterID","no.experimentID",210.714285714286,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p8.xlsx",60,1,4,25,"TE",35,"TE","no.litterID","no.experimentID",140,"FR1FR2"
"27Mar15Cdx2G6Nan_p2.xlsx",54,1,4,18,"TE",36,"TE","no.litterID","no.experimentID",200,"FR1FR2"
"P3_channel=0001_frame=0001_statistics.xlsx",121,3,4,38,"TE",83,"TE","no.litterID","no.experimentID",218.421052631579,"FR1FR2"
"P4_channel=0001_frame=0001_statistics.xlsx",112,3,4,40,"TE",72,"TE","no.litterID","no.experimentID",180,"FR1FR2"
"P5_channel=0001_frame=0001_statistics.xlsx",80,2,4,29,"TE",51,"TE","no.litterID","no.experimentID",175.862068965517,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p03_channel=0001_frame=0001_statistics.xlsx",125,3,4,39,"TE",86,"TE","no.litterID","no.experimentID",220.512820512821,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p6_channel=0001_frame=0001_statistics.xlsx",89,2,4,29,"TE",60,"TE","no.litterID","no.experimentID",206.896551724138,"FR1FR2"
"011714_1",62,1,4,20,"TE",42,"TE","no.litterID","no.experimentID",210,"FR1FR2"
"011714_2",55,1,4,19,"TE",36,"TE","no.litterID","no.experimentID",189.473684210526,"FR1FR2"
"012414_1",72,2,4,31,"TE",41,"TE","no.litterID","no.experimentID",132.258064516129,"FR1FR2"
"012414_2",72,2,4,29,"TE",43,"TE","no.litterID","no.experimentID",148.275862068966,"FR1FR2"
"012414_3",61,1,4,17,"TE",44,"TE","no.litterID","no.experimentID",258.823529411765,"FR1FR2"
"012414_1",80,2,4,22,"TE",58,"TE","no.litterID","no.experimentID",263.636363636364,"FR1FR2"
"012414_2",70,2,4,16,"TE",54,"TE","no.litterID","no.experimentID",337.5,"FR1FR2"
"012414_4",70,2,4,15,"TE",55,"TE","no.litterID","no.experimentID",366.666666666667,"FR1FR2"
"012414_6",72,2,4,24,"TE",48,"TE","no.litterID","no.experimentID",200,"FR1FR2"
"012414_7",84,2,4,18,"TE",66,"TE","no.litterID","no.experimentID",366.666666666667,"FR1FR2"
"041015_3",67,2,4,12,"TE",55,"TE","no.litterID","no.experimentID",458.333333333333,"FR1FR2"
"041514_4",71,2,4,15,"TE",56,"TE","no.litterID","no.experimentID",373.333333333333,"FR1FR2"
"041514_5",50,1,4,8,"TE",42,"TE","no.litterID","no.experimentID",525,"FR1FR2"
"041514_6",79,2,4,16,"TE",63,"TE","no.litterID","no.experimentID",393.75,"FR1FR2"
"041714_1",88,2,4,27,"TE",61,"TE","no.litterID","no.experimentID",225.925925925926,"FR1FR2"
"041714_4",44,1,4,10,"TE",34,"TE","no.litterID","no.experimentID",340,"FR1FR2"
"051314_11",96,2,4,25,"TE",71,"TE","no.litterID","no.experimentID",284,"FR1FR2"
"061114_3",103,3,4,40,"TE",63,"TE","no.litterID","no.experimentID",157.5,"FR1FR2"
"061114_5",63,1,4,19,"TE",44,"TE","no.litterID","no.experimentID",231.578947368421,"FR1FR2"
"02Feb15 FR1_2_P31.xlsx",62,1,3,16,"TE",46,"TE","no.litterID","no.experimentID",287.5,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p02.xlsx",88,2,3,25,"TE",63,"TE","no.litterID","no.experimentID",252,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p10.xlsx",83,2,3,16,"TE",67,"TE","no.litterID","no.experimentID",418.75,"FR1FR2"
"05Jan15 FR1_2_P23.xlsx",70,2,3,31,"TE",39,"TE","no.litterID","no.experimentID",125.806451612903,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p01.xlsx",100,3,3,35,"TE",65,"TE","no.litterID","no.experimentID",185.714285714286,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p03.xlsx",98,2,3,37,"TE",61,"TE","no.litterID","no.experimentID",164.864864864865,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p04.xlsx",104,3,3,34,"TE",70,"TE","no.litterID","no.experimentID",205.882352941176,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p17.xlsx",42,1,3,11,"TE",31,"TE","no.litterID","no.experimentID",281.818181818182,"FR1FR2"
"122414 FR1_2_P6.xlsx",148,3,3,38,"TE",110,"TE","no.litterID","no.experimentID",289.473684210526,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p06.xlsx",58,1,3,25,"TE",33,"TE","no.litterID","no.experimentID",132,"FR1FR2"
"23Jan15 FR1_P1.xlsx",32,1,3,12,"TE",20,"TE","no.litterID","no.experimentID",166.666666666667,"FR1FR2"
"23Jan15 FR1_P2.xlsx",42,1,3,18,"TE",24,"TE","no.litterID","no.experimentID",133.333333333333,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p02_channel=0001_frame=0001_statistics.xlsx",115,3,3,23,"TE",92,"TE","no.litterID","no.experimentID",400,"FR1FR2"
"011714_5",99,2,3,25,"TE",74,"TE","no.litterID","no.experimentID",296,"FR1FR2"
"011714_6",68,2,3,23,"TE",45,"TE","no.litterID","no.experimentID",195.652173913043,"FR1FR2"
"041514_2",90,2,3,26,"TE",64,"TE","no.litterID","no.experimentID",246.153846153846,"FR1FR2"
"041614_1",106,3,3,20,"TE",86,"TE","no.litterID","no.experimentID",430,"FR1FR2"
"041614_2",102,3,3,19,"TE",83,"TE","no.litterID","no.experimentID",436.842105263158,"FR1FR2"
"041614_5",87,2,3,20,"TE",67,"TE","no.litterID","no.experimentID",335,"FR1FR2"
"02Feb15 FR1_2_P23.xlsx",75,2,2,22,"TE",53,"TE","no.litterID","no.experimentID",240.909090909091,"FR1FR2"
"02Feb15 FR1_2_P6.xlsx",70,2,2,20,"TE",50,"TE","no.litterID","no.experimentID",250,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p08.xlsx",71,2,2,27,"TE",44,"TE","no.litterID","no.experimentID",162.962962962963,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p09.xlsx",85,2,2,29,"TE",56,"TE","no.litterID","no.experimentID",193.103448275862,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p11.xlsx",76,2,2,11,"TE",65,"TE","no.litterID","no.experimentID",590.909090909091,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p16.xlsx",78,2,2,20,"TE",58,"TE","no.litterID","no.experimentID",290,"FR1FR2"
"05Jan15 FR1_2_P24.xlsx",61,1,2,31,"TE",30,"TE","no.litterID","no.experimentID",96.7741935483871,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p07.xlsx",72,2,2,25,"TE",47,"TE","no.litterID","no.experimentID",188,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p10.xlsx",95,2,2,38,"TE",57,"TE","no.litterID","no.experimentID",150,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p12.xlsx",71,2,2,24,"TE",47,"TE","no.litterID","no.experimentID",195.833333333333,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p14.xlsx",51,1,2,19,"TE",32,"TE","no.litterID","no.experimentID",168.421052631579,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p18.xlsx",33,1,2,14,"TE",19,"TE","no.litterID","no.experimentID",135.714285714286,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p26.xlsx",61,1,2,25,"TE",36,"TE","no.litterID","no.experimentID",144,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p04.xlsx",63,1,2,20,"TE",43,"TE","no.litterID","no.experimentID",215,"FR1FR2"
"122414 FR1_2_P15.xlsx",89,2,2,25,"TE",64,"TE","no.litterID","no.experimentID",256,"FR1FR2"
"122414 FR1_2_P7.xlsx",92,2,2,32,"TE",60,"TE","no.litterID","no.experimentID",187.5,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p3.xlsx",58,1,2,27,"TE",31,"TE","no.litterID","no.experimentID",114.814814814815,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p4.xlsx",56,1,2,20,"TE",36,"TE","no.litterID","no.experimentID",180,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p10.xlsx",85,2,2,17,"TE",68,"TE","no.litterID","no.experimentID",400,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p12.xlsx",62,1,2,26,"TE",36,"TE","no.litterID","no.experimentID",138.461538461538,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p15.xlsx",87,2,2,27,"TE",60,"TE","no.litterID","no.experimentID",222.222222222222,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p03_channel=0001_frame=0001_statistics.xlsx",73,2,2,22,"TE",51,"TE","no.litterID","no.experimentID",231.818181818182,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p13_channel=0001_frame=0001_statistics.xlsx",48,1,2,20,"TE",28,"TE","no.litterID","no.experimentID",140,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p18_channel=0001_frame=0001_statistics.xlsx",63,1,2,28,"TE",35,"TE","no.litterID","no.experimentID",125,"FR1FR2"
"23Jan15 FR1_P3.xlsx",36,1,2,16,"TE",20,"TE","no.litterID","no.experimentID",125,"FR1FR2"
"23Jan15 FR1_P4.xlsx",61,1,2,17,"TE",44,"TE","no.litterID","no.experimentID",258.823529411765,"FR1FR2"
"23Jan15 FR1_P5.xlsx",64,2,2,24,"TE",40,"TE","no.litterID","no.experimentID",166.666666666667,"FR1FR2"
"27Mar15Cdx2G6Nan_p6.xlsx",68,2,2,31,"TE",37,"TE","no.litterID","no.experimentID",119.354838709677,"FR1FR2"
"27Mar15Cdx2G6Nan_p8.xlsx",61,1,2,18,"TE",43,"TE","no.litterID","no.experimentID",238.888888888889,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p09_channel=0001_frame=0001_statistics.xlsx",120,3,2,46,"TE",74,"TE","no.litterID","no.experimentID",160.869565217391,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p11_channel=0001_frame=0001_statistics.xlsx",127,3,2,36,"TE",91,"TE","no.litterID","no.experimentID",252.777777777778,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p12_channel=0001_frame=0001_statistics.xlsx",98,2,2,19,"TE",79,"TE","no.litterID","no.experimentID",415.789473684211,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p4_channel=0001_frame=0001_statistics.xlsx",92,2,2,30,"TE",62,"TE","no.litterID","no.experimentID",206.666666666667,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p5_channel=0001_frame=0001_statistics.xlsx",102,3,2,32,"TE",70,"TE","no.litterID","no.experimentID",218.75,"FR1FR2"
"011314_1",98,2,2,22,"TE",76,"TE","no.litterID","no.experimentID",345.454545454545,"FR1FR2"
"011314_3",73,2,2,20,"TE",53,"TE","no.litterID","no.experimentID",265,"FR1FR2"
"011314_9",83,2,2,33,"TE",50,"TE","no.litterID","no.experimentID",151.515151515152,"FR1FR2"
"011314_10",83,2,2,26,"TE",57,"TE","no.litterID","no.experimentID",219.230769230769,"FR1FR2"
"011714_4",51,1,2,15,"TE",36,"TE","no.litterID","no.experimentID",240,"FR1FR2"
"011714_7",49,1,2,12,"TE",37,"TE","no.litterID","no.experimentID",308.333333333333,"FR1FR2"
"041314_8",93,2,2,17,"TE",76,"TE","no.litterID","no.experimentID",447.058823529412,"FR1FR2"
"041314_9",65,2,2,11,"TE",54,"TE","no.litterID","no.experimentID",490.909090909091,"FR1FR2"
"041614_6",77,2,2,22,"TE",55,"TE","no.litterID","no.experimentID",250,"FR1FR2"
"041614_7",92,2,2,31,"TE",61,"TE","no.litterID","no.experimentID",196.774193548387,"FR1FR2"
"051314_3",87,2,2,32,"TE",55,"TE","no.litterID","no.experimentID",171.875,"FR1FR2"
"051314_4",99,2,2,21,"TE",78,"TE","no.litterID","no.experimentID",371.428571428571,"FR1FR2"
"02Feb15 FR1_2_P11.xlsx",32,1,1,6,"TE",26,"TE","no.litterID","no.experimentID",433.333333333333,"FR1FR2"
"02Feb15 FR1_2_P17.xlsx",64,2,1,25,"TE",39,"TE","no.litterID","no.experimentID",156,"FR1FR2"
"02Feb15 FR1_2_P18.xlsx",65,2,1,28,"TE",37,"TE","no.litterID","no.experimentID",132.142857142857,"FR1FR2"
"02Feb15 FR1_2_P20.xlsx",90,2,1,26,"TE",64,"TE","no.litterID","no.experimentID",246.153846153846,"FR1FR2"
"02Feb15 FR1_2_P26.xlsx",43,1,1,16,"TE",27,"TE","no.litterID","no.experimentID",168.75,"FR1FR2"
"02Feb15 FR1_2_P29.xlsx",49,1,1,20,"TE",29,"TE","no.litterID","no.experimentID",145,"FR1FR2"
"02Feb15 FR1_2_P3.xlsx",67,2,1,20,"TE",47,"TE","no.litterID","no.experimentID",235,"FR1FR2"
"02Feb15 FR1_2_P7.xlsx",64,2,1,31,"TE",33,"TE","no.litterID","no.experimentID",106.451612903226,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p04.xlsx",84,2,1,18,"TE",66,"TE","no.litterID","no.experimentID",366.666666666667,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p14.xlsx",63,1,1,14,"TE",49,"TE","no.litterID","no.experimentID",350,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p15.xlsx",89,2,1,14,"TE",75,"TE","no.litterID","no.experimentID",535.714285714286,"FR1FR2"
"05Jan15 FR1_2_P15.xlsx",57,1,1,29,"TE",28,"TE","no.litterID","no.experimentID",96.551724137931,"FR1FR2"
"05Jan15 FR1_2_P8.xlsx",63,1,1,25,"TE",38,"TE","no.litterID","no.experimentID",152,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p28.xlsx",62,1,1,22,"TE",40,"TE","no.litterID","no.experimentID",181.818181818182,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p29.xlsx",53,1,1,19,"TE",34,"TE","no.litterID","no.experimentID",178.947368421053,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p31.xlsx",61,1,1,26,"TE",35,"TE","no.litterID","no.experimentID",134.615384615385,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p02.xlsx",53,1,1,4,"TE",49,"TE","no.litterID","no.experimentID",1225,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p05.xlsx",62,1,1,25,"TE",37,"TE","no.litterID","no.experimentID",148,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p08.xlsx",62,1,1,13,"TE",49,"TE","no.litterID","no.experimentID",376.923076923077,"FR1FR2"
"122414 FR1_2_P14.xlsx",92,2,1,23,"TE",69,"TE","no.litterID","no.experimentID",300,"FR1FR2"
"122414 FR1_2_P3.xlsx",148,3,1,70,"TE",78,"TE","no.litterID","no.experimentID",111.428571428571,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p2.xlsx",89,2,1,14,"TE",75,"TE","no.litterID","no.experimentID",535.714285714286,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p3.xlsx",110,3,1,17,"TE",93,"TE","no.litterID","no.experimentID",547.058823529412,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p4.xlsx",92,2,1,21,"TE",71,"TE","no.litterID","no.experimentID",338.095238095238,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p1.xlsx",69,2,1,25,"TE",44,"TE","no.litterID","no.experimentID",176,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p11_channel=0001_frame=0001_statistics.xlsx",93,2,1,30,"TE",63,"TE","no.litterID","no.experimentID",210,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p14.xlsx",97,2,1,29,"TE",68,"TE","no.litterID","no.experimentID",234.48275862069,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p07_channel=0001_frame=0001_statistics.xlsx",45,1,1,8,"TE",37,"TE","no.litterID","no.experimentID",462.5,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p12_channel=0001_frame=0001_statistics.xlsx",63,1,1,25,"TE",38,"TE","no.litterID","no.experimentID",152,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p15_channel=0001_frame=0001_statistics.xlsx",66,2,1,27,"TE",39,"TE","no.litterID","no.experimentID",144.444444444444,"FR1FR2"
"23Jan15 FR1_2_P6.xlsx",74,2,1,23,"TE",51,"TE","no.litterID","no.experimentID",221.739130434783,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p3.xlsx",93,2,1,33,"TE",60,"TE","no.litterID","no.experimentID",181.818181818182,"FR1FR2"
"27Mar15Cdx2G6Nan_p4.xlsx",59,1,1,21,"TE",38,"TE","no.litterID","no.experimentID",180.952380952381,"FR1FR2"
"P1_channel=0001_frame=0001_statistics.xlsx",70,2,1,29,"TE",41,"TE","no.litterID","no.experimentID",141.379310344828,"FR1FR2"
"P6_channel=0001_frame=0001_statistics.xlsx",111,3,1,28,"TE",83,"TE","no.litterID","no.experimentID",296.428571428571,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p01_channel=0001_frame=0001_statistics.xlsx",99,2,1,23,"TE",76,"TE","no.litterID","no.experimentID",330.434782608696,"FR1FR2"
