"Experiment","Embryo_ID","Experimenter","Treatment","Cell_ID","Identity.man","Size","X","Y","Z","CH1.Avg","CH2.Avg","CH3.Avg","CH4.Avg","CH5.Avg","TE_ICM","Stage","CH1.ebLogCor","CH4.ebLogCor","CH5.ebLogCor","Identity.km","Exp_date","Img_date","Gene1","Gene2","Genotype1","Genotype2","Background","Litter","Cellcount","icm.count","litter.median","CH4.ebLogCor.l","CH5.ebLogCor.l","id.cluster","Identity.hc"
"061014_4","061014_4_3","KW","Littermate",90,"EPI",6658,96.638,228.21,50.572,31.419,0.0052568,59.669,0.14464,17.217,"ICM","120_150",5.974614,2.420304,8.772283,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",124,42,112,0.3511443,0.9860019,3,"EPI"
"112415_LMb","112415_LMb1","NS","Littermate",56.2,"EPI",15624,136.81,286.21,35.691,44.268,1.86,29.963,4.677,122.537,"ICM","120_150",4.980459,2.899021,5.28342,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",120,38,135,0.495707,0.8627033,3,"EPI"
"020614_R4","020614_R4_LM3","NS","Littermate",33,"EPI",8848,101.94,310.29,31.369,84.341,2.275,31.839,48.27,253.25,"ICM","90_120",5.308816,4.612322,6.553904,"DP",20140206,20140224,"any","any","wt","wt","CD1/mixed","020614_R4",109,44,98,0.6767189,0.885665,3,"EPI"
"072814_R3F","072814_R3F_LM1","NS","Littermate",28,"EPI",3080,224.83,223.03,47.418,8.8461,0.00097403,32.101,0.10812,36.269,"ICM","32_64",4.251209,1.959915,5.329338,"EPI",20140728,20140813,"any","any","wt","wt","CD1/mixed","072814_R3F",33,15,33,0.3016631,0.8511258,3,"EPI"
"081815_R6c","081815_R6_LMc","NS","Littermate",19.2,"EPI",8292,153.22,312.68,11.912,166.45,0.2026,28.535,3.3462,168.42,"ICM","120_150",5.69553,1.911889,5.875372,"EPI",20150818,20150909,"any","any","wt","wt","CD1/mixed","081815_R6c",132,38,132,0.3141491,0.8581052,3,"EPI"
"020614_R4","020614_R4_LM3","NS","Littermate",42,"EPI",5870,97.003,203.54,36.456,102.55,4.4559,31.983,24.628,237.64,"ICM","90_120",5.646023,4.058673,6.655617,"DP",20140206,20140224,"any","any","wt","wt","CD1/mixed","020614_R4",109,44,98,0.5954876,0.89941,3,"EPI"
"102214_R4","102214_R4_LM2","NS","Littermate",43,"EPI",4585,146.22,225.99,28.792,61.287,3.2332,35.419,6.5531,57.32,"ICM","90_120",5.277812,2.836671,4.9715,"EPI",20141022,20141106,"any","any","wt","wt","CD1/mixed","102214_R4",100,38,100,0.52282,0.8823005,3,"EPI"
"081815_R6b","081815_R6_LMb","NS","Littermate",50,"EPI",3946,142.14,270.93,18.798,122.97,1.0117,28.862,2.1847,215.04,"ICM","120_150",5.826041,2.080079,5.954786,"EPI",20150818,20150831,"any","any","wt","wt","CD1/mixed","081815_R6b",127,39,127,0.3287019,0.9711501,3,"EPI"
"060414_2","060414_2_7","KW","Littermate",46,"EPI",11301,175.7,372.76,45.363,41.128,0.90603,58.006,3.9622,28.039,"ICM","32_64",5.524873,4.190688,6.302368,"DP",20140604,20140617,"any","any","wt","wt","CD1/mixed","060414_2",63,31,64,0.6957799,0.8713269,3,"EPI"
"020614_R4","020614_R4_LM4","NS","Littermate",49,"EPI",9844,166.63,182.43,42.438,29.621,0.27408,31.445,20.531,230.43,"ICM","64_90",5.006907,4.552225,6.958034,"DP",20140206,20140224,"any","any","wt","wt","CD1/mixed","020614_R4",89,30,98,0.6679015,0.9402773,3,"EPI"
"081815_R6a","081815_R6_LMa","NS","Littermate",62.2,"EPI",1198,156.1,181.21,26.508,61.349,0.017,24.379,2.204,62.158,"ICM","120_150",5.393723,2.590243,5.026712,"EPI",20150818,20150831,"any","any","wt","wt","CD1/mixed","081815_R6a",148,45,148,0.3923507,0.8509057,3,"EPI"
"060915_R4","060915_R4_LM2","NS","Littermate",49,"EPI",5993,97.479,273.16,30.502,113.4,1.7025,32.538,9.2908,123.18,"ICM","90_120",5.628007,3.185371,6.140992,"EPI",20150609,20150617,"any","any","wt","wt","CD1/mixed","060915_R4",114,31,114,0.5820089,0.9459328,3,"EPI"
"102214_R4","102214_R4_LM2","NS","Littermate",49,"EPI",4481,118.19,286.46,32.087,66.262,1.1058,36.786,6.2785,46.1,"ICM","90_120",5.48887,2.903353,4.859276,"EPI",20141022,20141106,"any","any","wt","wt","CD1/mixed","102214_R4",100,38,100,0.53511,0.8623839,3,"EPI"
"060915_R4","060915_R4_LM2","NS","Littermate",51,"EPI",2762,155.75,221.48,29.585,76.442,0.28277,32.745,10.865,182.1,"ICM","90_120",5.206649,3.313141,6.491997,"EPI",20150609,20150617,"any","any","wt","wt","CD1/mixed","060915_R4",114,31,114,0.6053541,1,3,"EPI"
"112415_LMb","112415_LMb3","NS","Littermate",19,"EPI",5782,199.78,230.57,9.9747,138.97,1.1131,28.898,8.6816,184.53,"ICM","120_150",5.270654,2.315599,5.478156,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",133,45,135,0.395947,0.8945006,3,"EPI"
"052715_R4b","052715_R4_LMb1","NS","Littermate",44,"EPI",7032,91.184,207.18,47.379,101.99,0.042947,36.675,9.4192,36.348,"ICM","90_120",5.961166,3.681974,5.378259,"DP",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4b",105,41,105,0.6259645,0.8680895,3,"EPI"
"060915_R4","060915_R4_LM2","NS","Littermate",60,"EPI",5001,122.64,300.53,33.965,86.937,0.28834,31.123,6.816,129.92,"ICM","90_120",5.464119,2.984199,6.344963,"EPI",20150609,20150617,"any","any","wt","wt","CD1/mixed","060915_R4",114,31,114,0.5452522,0.9773515,3,"EPI"
"061014_4","061014_4_1","KW","Littermate",41,"EPI",10782,66.023,231.98,23.284,119.66,0.20683,62.609,3.4132,168.46,"ICM","90_120",5.564216,2.773995,7.450665,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",114,43,112,0.4024588,0.8374524,3,"EPI"
"050815_R4b","050815_R4_LMb1","NS","Littermate",7,"EPI",9760,157.14,279.28,8.2505,173.93,0.26762,28.961,10.036,74.983,"ICM","90_120",5.39178,2.544127,4.547767,"EPI",20150508,20150520,"any","any","wt","wt","CD1/mixed","050815_R4b",93,32,93,0.5080523,0.817984,3,"EPI"
"112415_LMb","112415_LMb2","NS","Littermate",27,"EPI",7271,163.79,225.9,19.71,81.397,1.4948,33.216,10.453,171.53,"ICM","120_150",5.055165,2.771275,5.408774,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",128,31,135,0.4738635,0.8831717,3,"EPI"
"032514_R4","032514_R4_LM1","NS","Littermate",62,"EPI",10079,125.12,222.35,56.839,32.712,0.0029765,56.073,1.6937,36.423,"ICM","64_90",5.236391,3.253325,6.935633,"EPI",20140325,20140404,"any","any","wt","wt","CD1/mixed","032514_R4",80,28,85,0.5520867,0.9557131,3,"EPI"
"112415_LMb","112415_LMb5","NS","Littermate",46,"EPI",6536,66.14,219.69,26.118,131.7,1.3837,27.671,3.5229,127.07,"ICM","120_150",5.806109,2.146605,5.188149,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",136,47,135,0.3670505,0.8471468,3,"EPI"
"102214_R4","102214_R4_LM2","NS","Littermate",64,"EPI",7537,123.56,236.03,43.909,32.529,2.0241,36.55,3.849,55.423,"ICM","90_120",5.254604,2.806874,5.422379,"EPI",20141022,20141106,"any","any","wt","wt","CD1/mixed","102214_R4",100,38,100,0.5173281,0.9623188,3,"EPI"
"071114_1","071114_1_2","KW","Littermate",38,"EPI",11195,81.129,263.26,35.636,98.105,0.30165,65.386,5.3944,112.74,"ICM","64_90",5.561778,3.741077,7.466838,"DP",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",68,28,64,0.5491461,0.939153,3,"EPI"
"112415_LMb","112415_LMb2","NS","Littermate",41,"EPI",9389,125.34,286.59,26.813,73.841,2.3397,32.073,12.871,149.99,"ICM","120_150",5.194085,3.132296,5.36973,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",128,31,135,0.5355949,0.8767963,3,"EPI"
"052714_R5a","052714_R5_LMa3","NS","Littermate",31,"EPI",8515,209.78,297.56,35.44,48.759,0,54.144,9.5638,99.417,"ICM","64_90",4.933382,4.536767,7.14469,"DP",20140527,20140602,"any","any","wt","wt","CD1/mixed","052714_R5a",64,29,70,0.6009001,0.8086732,3,"EPI"
"081815_R6a","081815_R6_LMa","NS","Littermate",100,"EPI",4748,158.39,267.12,39.762,31.155,0.0058972,27.584,0.39469,44.468,"ICM","120_150",5.354691,1.770485,5.140318,"EPI",20150818,20150831,"any","any","wt","wt","CD1/mixed","081815_R6a",148,45,148,0.2681798,0.8701366,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",15,"EPI",2885,177.29,212.74,9.9591,128.94,0.56014,31.309,18.241,240.27,"ICM","90_120",5.284593,3.315506,5.813527,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.5875328,0.8428799,3,"EPI"
"061014_3","061014_3_10","KW","Littermate",14,"EPI",13641,337,252.01,18.765,140.37,0.8753,52.06,5.9477,85.277,"ICM","64_90",5.504661,3.064893,5.98378,"EPI",20140610,20140708,"any","any","wt","wt","CD1/mixed","061014_3",65,29,51,0.5213582,0.7579546,3,"EPI"
"061014_5","061014_5_1","KW","Littermate",50,"EPI",7157,64.527,310.11,39.285,134.94,0.1217,52.916,0.88333,86.506,"ICM","90_120",6.017054,2.283818,7.673217,"EPI",20140610,20140709,"any","any","wt","wt","CD1/mixed","061014_5",114,43,99,0.3483362,0.9171834,3,"EPI"
"112415_LMb","112415_LMb2","NS","Littermate",57.2,"EPI",2677,169.21,203.93,31.743,63.405,1.358,28.672,8.937,143.594,"ICM","120_150",5.205753,2.87367,5.392188,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",128,31,135,0.4913722,0.8804634,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",31,"EPI",4432,198.27,185.39,17.486,128.36,0.61327,27.191,15.391,213.01,"ICM","90_120",5.601476,3.456871,5.943843,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.6125837,0.8617739,3,"EPI"
"060915_R4","060915_R4_LM2","NS","Littermate",5.2,"EPI",25144,151.96,278.61,8.7344,210.826,4.135,33.201,12.101,189.314,"ICM","90_120",5.607918,2.767148,5.623499,"EPI",20150609,20150617,"any","any","wt","wt","CD1/mixed","060915_R4",114,31,114,0.5055941,0.8662203,3,"EPI"
"032514_R4","032514_R4_LM2","NS","Littermate",21,"EPI",8690,145.83,303.4,18.369,118.15,0.14223,57.982,10.531,136.77,"ICM","64_90",5.243821,3.212651,5.952275,"EPI",20140325,20140404,"any","any","wt","wt","CD1/mixed","032514_R4",85,26,85,0.5451843,0.8202088,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",40,"EPI",832,149.1,216.68,20.669,96.675,0.49519,26.811,12.782,216.68,"ICM","90_120",5.453903,3.40275,6.066959,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.6029931,0.8796241,3,"EPI"
"061014_4","061014_4_1","KW","Littermate",84,"EPI",16640,63.98,283.45,40.869,58.098,0.024399,67.419,1.1588,33.047,"ICM","90_120",5.43045,2.861625,7.577051,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",114,43,112,0.4151724,0.8516582,3,"EPI"
"050815_R4a","050815_R4_LMa2","NS","Littermate",52,"EPI",2838,211.97,282.24,24.895,53.853,0.034531,30.721,9.8587,223.39,"ICM","90_120",5.209191,3.116978,6.626213,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",95,42,98,0.552352,0.9607081,3,"EPI"
"052714_R4b","052714_R4_LMb2","NS","Littermate",26.2,"EPI",10380,253.41,263.17,19.037,82.149,0.28,40.819,5.112,134.421,"ICM","90_120",5.188888,2.926408,5.660664,"EPI",20140527,20140616,"any","any","wt","wt","CD1/mixed","052714_R4b",107,37,107,0.4846341,0.9933606,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",44,"EPI",4699,172.89,249.25,25.574,65.32,0.049585,31.138,9.5059,179.45,"ICM","90_120",5.271286,3.309459,6.041832,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.5864613,0.875981,3,"EPI"
"081815_R6a","081815_R6_LMa","NS","Littermate",124.3,"EPI",7843,118.48,233.61,50.558,11.854,0.001,25.797,0.171,18.797,"ICM","120_150",4.908533,1.66744,4.644585,"EPI",20150818,20150831,"any","any","wt","wt","CD1/mixed","081815_R6a",148,45,148,0.2525714,0.7862205,3,"EPI"
"060414_2","060414_2_6","KW","Littermate",21,"EPI",15109,176.75,358.97,22.402,100.21,0.762,60.16,9.3277,127.03,"ICM","64_90",5.538934,3.955858,6.513621,"DP",20140604,20140617,"any","any","wt","wt","CD1/mixed","060414_2",70,29,64,0.656791,0.9005333,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",43,"EPI",827,191.34,204.96,24.26,74.699,0.048368,30.219,9.2285,177.19,"ICM","90_120",5.349348,3.225507,5.985386,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.5715843,0.8677971,3,"EPI"
"061014_4","061014_4_1","KW","Littermate",101,"EPI",8413,91.07,293.3,49.695,37.033,0.016641,62.133,0.56829,32.379,"ICM","90_120",5.275628,2.735351,8.437549,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",114,43,112,0.3968522,0.948378,3,"EPI"
"102214_R4","102214_R4_LM2","NS","Littermate",30,"EPI",5650,180.81,198.27,22.891,86.589,1.8497,34.843,10.241,69.883,"ICM","90_120",5.385212,3.087045,4.980532,"EPI",20141022,20141106,"any","any","wt","wt","CD1/mixed","102214_R4",100,38,100,0.5689658,0.8839034,3,"EPI"
"102214_R4","102214_R4_LM1","NS","Littermate",28.2,"EPI",18888,129.77,243.98,25.816,75.721,0.493,32.743,11.061,97.324,"ICM","90_120",5.320502,3.086062,5.220026,"EPI",20141022,20141106,"any","any","wt","wt","CD1/mixed","102214_R4",96,37,100,0.5687846,0.9264068,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",59,"EPI",4999,171.01,214.56,32.94,61.386,0.040208,28.403,8.3373,164.77,"ICM","90_120",5.523692,3.482887,6.201867,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.6171939,0.8991838,3,"EPI"
"041014_R5","041014_R5_LM2","NS","Littermate",37,"EPI",4107,169.4,299.36,38.175,77.113,0.022401,56.545,4.1166,49.682,"ICM","32_64",5.628404,3.167123,5.216273,"EPI",20140410,20140417,"any","any","wt","wt","CD1/mixed","041014_R5",63,27,63,0.5449525,0.7654976,3,"EPI"
"060915_R4","060915_R4_LM2","NS","Littermate",42,"EPI",5565,109.59,301,25.421,151.44,0.57646,33.076,10.108,191.6,"ICM","90_120",5.767839,3.110367,6.361647,"EPI",20150609,20150617,"any","any","wt","wt","CD1/mixed","060915_R4",114,31,114,0.5683047,0.9799215,3,"EPI"
"052715_R4b","052715_R4_LMb1","NS","Littermate",31,"EPI",5244,105.11,260.34,36.487,123.72,0.041953,35.182,6.053,57.276,"ICM","90_120",5.847111,2.908922,5.422618,"EPI",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4b",105,41,105,0.4945395,0.8752495,3,"EPI"
"061014_4","061014_4_4","KW","Littermate",78,"EPI",2750,157.96,265.07,42.255,36.643,0.0069091,62.776,0.23527,30.046,"ICM","90_120",5.558076,1.933543,7.798733,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",112,46,112,0.2805237,0.8765752,3,"EPI"
"050815_R4a","050815_R4_LMa1","NS","Littermate",78,"EPI",6231,185.2,284.89,45.902,47.675,0.018135,29.738,4.1021,45.498,"ICM","90_120",5.824383,3.309663,5.346783,"EPI",20150508,20150519,"any","any","wt","wt","CD1/mixed","050815_R4a",98,33,98,0.5864974,0.7752087,3,"EPI"
"052714_R5a","052714_R5_LMa2","NS","Littermate",57,"EPI",9067,176.02,199.1,50.624,28.352,0.00033087,55.553,0.21959,41.69,"ICM","64_90",4.682687,2.276704,7.439548,"EPI",20140527,20140602,"any","any","wt","wt","CD1/mixed","052714_R5a",70,33,70,0.3015522,0.8420467,3,"EPI"
"061014_2","061014_2_1","KW","Littermate",27,"EPI",6795,132.22,227.21,19.143,152.79,0.45769,63.213,14.674,81.713,"ICM","90_120",5.788642,3.552801,5.588811,"EPI",20140610,20140624,"any","any","wt","wt","CD1/mixed","061014_2",112,42,102,0.5344427,0.7661428,3,"EPI"
"052715_R4a","052715_R4_LMa1","NS","Littermate",23,"EPI",12269,151.93,203.44,28.611,85.736,4.4059,32.272,12.929,92.163,"ICM","32_64",5.29027,3.267503,5.120753,"EPI",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4a",56,18,64,0.6241125,0.8503815,3,"EPI"
"052714_R5a","052714_R5_LMa1","NS","Littermate",49,"EPI",3116,180.16,313.7,44.052,76.084,0.17619,57.08,2.9868,129.86,"ICM","64_90",5.369527,4.241204,8.428544,"DP",20140527,20140602,"any","any","wt","wt","CD1/mixed","052714_R5a",79,27,70,0.5617525,0.9539865,3,"EPI"
"061014_4","061014_4_3","KW","Littermate",32,"EPI",6690,83.558,183.68,22.77,151.17,0.78251,62.363,2.0354,71.371,"ICM","120_150",6.156274,2.67073,6.93624,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",124,42,112,0.3874768,0.7796313,3,"EPI"
"060414_2","060414_2_3","KW","Littermate",39,"EPI",12787,129.83,212.92,37.831,36.349,0.10151,65.512,4.0071,18.402,"ICM","32_64",4.932591,3.179691,5.574072,"EPI",20140604,20140617,"any","any","wt","wt","CD1/mixed","060414_2",58,30,64,0.5279241,0.7706371,3,"EPI"
"061014_3","061014_3_7","KW","Littermate",3,"EPI",25231,286.33,281.77,7.2173,203.58,0.28834,55.547,12.483,161.79,"ICM","32_64",5.524715,2.953007,5.810133,"EPI",20140610,20140708,"any","any","wt","wt","CD1/mixed","061014_3",58,24,51,0.5023258,0.7359591,3,"EPI"
"081815_R6a","081815_R6_LMa","NS","Littermate",77.2,"EPI",2872,134.55,249.45,32.948,31.12,0.004,26.686,0.589,53.693,"ICM","120_150",5.025272,1.708048,5.098244,"EPI",20150818,20150831,"any","any","wt","wt","CD1/mixed","081815_R6a",148,45,148,0.2587224,0.8630145,3,"EPI"
"112415_LMb","112415_LMb3","NS","Littermate",40,"EPI",5171,196.23,255.92,17.759,115.47,0.427,27.978,8.3535,121.8,"ICM","120_150",5.347931,2.397554,5.265898,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",133,45,135,0.4099606,0.859842,3,"EPI"
"060915_R4","060915_R4_LM2","NS","Littermate",70,"EPI",7842,133.25,276.47,44.028,45.552,0.51607,31.405,5.1377,88.811,"ICM","90_120",5.11375,3.017044,6.402463,"EPI",20150609,20150617,"any","any","wt","wt","CD1/mixed","060915_R4",114,31,114,0.5512534,0.9862086,3,"EPI"
"061014_3","061014_3_8","KW","Littermate",36,"EPI",7821,162.07,306.26,29.395,76.915,0.037463,53.391,3.123,32.063,"ICM","64_90",5.292337,3.045916,5.797852,"EPI",20140610,20140708,"any","any","wt","wt","CD1/mixed","061014_3",64,30,51,0.5181302,0.7344034,3,"EPI"
"061014_4","061014_4_6","KW","Littermate",62,"EPI",10462,154.81,337.8,29.558,121.01,48.154,59.732,1.629,98.055,"ICM","90_120",6.242181,2.728172,6.997757,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",108,39,112,0.3958107,0.7865458,3,"EPI"
"050815_R4b","050815_R4_LMb1","NS","Littermate",15,"EPI",7828,163.41,238.94,16.212,123.96,0.17207,27.478,9.0855,75.833,"ICM","90_120",5.278047,2.674232,4.78147,"EPI",20150508,20150520,"any","any","wt","wt","CD1/mixed","050815_R4b",93,32,93,0.5340339,0.8600189,3,"EPI"
"071114_1","071114_1_2","KW","Littermate",40,"EPI",9340,129.67,369.63,37.093,77.894,0.82281,55.973,6.0647,35.686,"ICM","64_90",5.370982,3.942247,6.428612,"DP",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",68,28,64,0.5786755,0.8085685,3,"EPI"
"071114_1","071114_1_2","KW","Littermate",41,"EPI",11422,154.89,317.5,37.807,68.935,0.016985,65.726,7.2985,75.082,"ICM","64_90",5.268348,4.168615,7.227366,"DP",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",68,28,64,0.6119038,0.9090331,3,"EPI"
"112415_LMb","112415_LMb3","NS","Littermate",75,"EPI",8304,139.83,296.56,30.139,130.48,1.0512,26.185,6.2995,152.62,"ICM","120_150",5.887653,2.306957,5.814591,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",133,45,135,0.3944692,0.9494354,3,"EPI"
"112415_LMb","112415_LMb5","NS","Littermate",61,"EPI",2691,123.24,177.94,28.789,90.522,0.37235,29.733,2.7637,90.051,"ICM","120_150",5.525832,1.994639,4.878906,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",136,47,135,0.3410656,0.7966522,3,"EPI"
"112415_LMb","112415_LMb1","NS","Littermate",34,"EPI",6411,178.69,281.8,24.45,59.624,3.0268,30.689,6.6562,147.19,"ICM","120_150",4.903399,2.824722,5.317127,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",120,38,135,0.4830025,0.868207,3,"EPI"
"052715_R4b","052715_R4_LMb2","NS","Littermate",10,"EPI",10763,176.99,243.72,14.96,158.65,0.25039,34.564,10.709,59.531,"ICM","64_90",5.599237,3.046558,4.561869,"EPI",20150527,20150610,"any","any","wt","wt","CD1/mixed","052715_R4b",79,24,105,0.5179388,0.7363183,3,"EPI"
"061014_4","061014_4_2","KW","Littermate",71,"EPI",7098,67.198,364.82,37.496,96.827,0.045224,62.927,1.3319,44.586,"ICM","90_120",6.095084,3.109891,7.802768,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",103,40,112,0.4511916,0.8770288,3,"EPI"
"052714_R4b","052714_R4_LMb2","NS","Littermate",86,"EPI",4891,147.36,301.79,49.863,38.256,0.04314,39.341,0.60458,18.515,"ICM","90_120",5.688254,2.888365,4.908409,"EPI",20140527,20140616,"any","any","wt","wt","CD1/mixed","052714_R4b",107,37,107,0.478334,0.8613512,3,"EPI"
"081815_R6b","081815_R6_LMb","NS","Littermate",112,"EPI",2158,151.81,229.97,40.886,42.097,0.013438,28.771,0.54078,56.008,"ICM","120_150",5.945665,2.209824,5.295624,"EPI",20150818,20150831,"any","any","wt","wt","CD1/mixed","081815_R6b",127,39,127,0.3492046,0.8636492,3,"EPI"
"112415_LMb","112415_LMb5","NS","Littermate",75,"EPI",8143,112.62,197.25,36.145,86.161,0.27631,30.153,2.9563,162.98,"ICM","120_150",5.737142,2.311906,5.568877,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",136,47,135,0.3953155,0.909314,3,"EPI"
"061014_2","061014_2_3","KW","Littermate",7,"EPI",9351,160.07,319.41,4.7247,186.04,0.92482,63.301,39.778,223.3,"ICM","90_120",5.418974,4.017966,5.710309,"DP",20140610,20140624,"any","any","wt","wt","CD1/mixed","061014_2",102,42,102,0.6044169,0.7827984,3,"EPI"
"112415_LMb","112415_LMb5","NS","Littermate",82,"EPI",4509,71.854,196.67,42.131,72.475,0.13196,25.9,2.1337,147.79,"ICM","120_150",5.7763,2.189197,5.549748,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",136,47,135,0.3743333,0.9061905,3,"EPI"
"061014_4","061014_4_6","KW","Littermate",79,"EPI",7423,111.8,291.71,33.42,82.137,0.094301,53.12,1.3569,178.69,"ICM","90_120",6.043669,2.838115,7.913059,"EPI",20140610,20140707,"any","any","wt","wt","CD1/mixed","061014_4",108,39,112,0.4117615,0.8894253,3,"EPI"
"112415_LMb","112415_LMb5","NS","Littermate",82.2,"EPI",4509,71.854,196.67,42.131,58.661,0.761,28.622,1.512,92.637,"ICM","120_150",5.564834,1.844792,5.082645,"EPI",20151124,20151201,"any","any","wt","wt","CD1/mixed","112415_LMb",136,47,135,0.3154431,0.8299196,3,"EPI"
"020614_R4","020614_R4_LM3","NS","Littermate",22,"EPI",7670,101.14,258.42,22.234,132.85,1.6083,30.034,42.461,247.96,"ICM","90_120",5.508665,4.26991,6.235897,"DP",20140206,20140224,"any","any","wt","wt","CD1/mixed","020614_R4",109,44,98,0.6264802,0.8426909,3,"EPI"
"061014_3","061014_3_7","KW","Littermate",43,"EPI",12825,135.64,250.41,37.852,85.374,0.024873,52.519,1.0833,37.983,"ICM","32_64",5.541363,2.328114,7.433374,"EPI",20140610,20140708,"any","any","wt","wt","CD1/mixed","061014_3",58,24,51,0.3960275,0.941572,3,"EPI"
"061014_3","061014_3_10","KW","Littermate",36,"EPI",8567,194.94,288.74,28.61,126.28,0.16844,50.864,5.2824,76.792,"ICM","64_90",5.692882,3.6188,6.685817,"DP",20140610,20140708,"any","any","wt","wt","CD1/mixed","061014_3",65,29,51,0.6155816,0.8468803,3,"EPI"
"020614_R4","020614_R4_LM1","NS","Littermate",65,"EPI",7077,110.14,281.62,64.209,25.455,0.18765,27.432,16.263,224.56,"ICM","90_120",5.087177,4.496569,7.270007,"DP",20140206,20140224,"any","any","wt","wt","CD1/mixed","020614_R4",93,26,98,0.6597357,0.9824359,3,"EPI"
