"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",53,131.232061068702,"EPI",0,0
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO3",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",50,131.232061068702,"EPI",13,26
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO5",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",36,131.232061068702,"EPI",15,41.6666666666667
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO6",129,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",49,131.232061068702,"EPI",5,10.2040816326531
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO7",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",44,131.232061068702,"EPI",14,31.8181818181818
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP2",123,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",42,145.745152354571,"EPI",9,21.4285714285714
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP3",137,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",52,145.745152354571,"EPI",17,32.6923076923077
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP4",163,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",61,145.745152354571,"EPI",6,9.83606557377049
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP5",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",59,145.745152354571,"EPI",5,8.47457627118644
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP6",155,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",45,145.745152354571,"EPI",15,33.3333333333333
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ1",162,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,151.656,"EPI",15,20.8333333333333
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ2",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",33,151.656,"EPI",7,21.2121212121212
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ4",143,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",48,151.656,"EPI",5,10.4166666666667
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ5",173,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",84,151.656,"EPI",10,11.9047619047619
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ6",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",64,151.656,"EPI",4,6.25
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU1",94,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",33,98.5118644067797,"EPI",13,39.3939393939394
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU2",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",31,98.5118644067797,"EPI",8,25.8064516129032
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU3",104,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",34,98.5118644067797,"EPI",15,44.1176470588235
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV5",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","ko","any","wt",11,25.77,"EPI",0,0
20161012,20161025,"101216Spry4_A","A","101216Spry4_A1",159,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",60,107.789724072312,"EPI",1,1.66666666666667
20161012,20161025,"101216Spry4_A","A","101216Spry4_A2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",50,107.789724072312,"EPI",19,38
20161012,20161025,"101216Spry4_A","A","101216Spry4_A3",176,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",64,107.789724072312,"EPI",13,20.3125
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B1",48,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,89.640171858217,"EPI",2,12.5
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B2",55,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,89.640171858217,"EPI",6,23.0769230769231
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B3",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",25,89.640171858217,"EPI",7,28
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B4",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"EPI",10,37.037037037037
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B5",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",21,89.640171858217,"EPI",2,9.52380952380952
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B6",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"EPI",2,7.40740740740741
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B10",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"EPI",3,11.1111111111111
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B11",48,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,89.640171858217,"EPI",5,21.7391304347826
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B7",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",29,89.640171858217,"EPI",14,48.2758620689655
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B8",56,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,89.640171858217,"EPI",5,17.2413793103448
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B9",40,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,89.640171858217,"EPI",4,23.5294117647059
20161017,20161025,"101716Spry_C","C","101716Spry_C1",187,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,106.659178931061,"EPI",13,18.0555555555556
20161017,20161025,"101716Spry_C","C","101716Spry_C2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",45,106.659178931061,"EPI",5,11.1111111111111
20161018,20161025,"101816Spry_D","D","101816Spry_D1",124,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",39,84.2827949901121,"EPI",16,41.025641025641
20161018,20161025,"101816Spry_D","D","101816Spry_D2",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,84.2827949901121,"EPI",7,20
20161018,20161025,"101816Spry_D","D","101816Spry_D3",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",20,84.2827949901121,"EPI",6,30
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",26,84.28279,"EPI",5,19.2307692307692
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",26,84.2827949901121,"EPI",8,30.7692307692308
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.28279,"EPI",6,22.2222222222222
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.2827949901121,"EPI",5,18.5185185185185
20161018,20161025,"101816Spry_D","D","101816Spry_D6",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.2827949901121,"EPI",13,48.1481481481481
20161018,20161025,"101816Spry_Ea","E","101816Spry_E1",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,55.1236,"EPI",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E2",45,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",18,55.1236,"EPI",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E3",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,55.1236,"EPI",1,6.25
20161018,20161025,"101816Spry_Ea","E","101816Spry_E4",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,55.1236,"EPI",1,6.25
20161018,20161025,"101816Spry_Ea","E","101816Spry_E5",50,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",25,55.1236,"EPI",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E6",52,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,55.1236,"EPI",2,7.40740740740741
20161018,20161025,"101816Spry_Eb","E","101816Spry_E10",50,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",19,55.1236,"EPI",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E13",41,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,55.1236,"EPI",3,17.6470588235294
20161018,20161025,"101816Spry_Eb","E","101816Spry_E7",40,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,55.1236,"EPI",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E8",35,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,55.1236,"EPI",1,5.88235294117647
20161018,20161025,"101816Spry_Eb","E","101816Spry_E9",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",26,55.1236,"EPI",2,7.69230769230769
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA1",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",21,65.9542,"EPI",7,33.3333333333333
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA10",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",22,65.9542,"EPI",5,22.7272727272727
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA2",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",24,65.9542,"EPI",5,20.8333333333333
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA4",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",24,65.9542,"EPI",1,4.16666666666667
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA5",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,65.9542,"EPI",6,28.5714285714286
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA6",79,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",23,65.9542,"EPI",6,26.0869565217391
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA7",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",29,65.9542,"EPI",5,17.2413793103448
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA9",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",24,65.9542,"EPI",6,25
20161025,20161102,"102516Spry_H","H","102516Spry_H1",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",35,76.53727,"EPI",9,25.7142857142857
20161025,20161102,"102516Spry_H","H","102516Spry_H10",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",28,76.53727,"EPI",9,32.1428571428571
20161025,20161102,"102516Spry_H","H","102516Spry_H2",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",21,76.53727,"EPI",10,47.6190476190476
20161025,20161102,"102516Spry_H","H","102516Spry_H3",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",31,76.53727,"EPI",5,16.1290322580645
20161025,20161102,"102516Spry_H","H","102516Spry_H4",87,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",17,76.53727,"EPI",6,35.2941176470588
20161025,20161102,"102516Spry_H","H","102516Spry_H5",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",27,76.53727,"EPI",8,29.6296296296296
20161025,20161102,"102516Spry_H","H","102516Spry_H6",106,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",41,76.53727,"EPI",16,39.0243902439024
20161025,20161102,"102516Spry_H","H","102516Spry_H7",98,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,76.53727,"EPI",10,28.5714285714286
20161025,20161102,"102516Spry_H","H","102516Spry_H8",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",29,76.53727,"EPI",9,31.0344827586207
20161025,20161102,"102516Spry_H","H","102516Spry_H9",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",24,76.53727,"EPI",3,12.5
20161025,20161102,"102516Spry_I","I","102516Spry_I1",91,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",30,87.30876,"EPI",12,40
20161025,20161102,"102516Spry_I","I","102516Spry_I2",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",36,87.30876,"EPI",13,36.1111111111111
20161025,20161102,"102516Spry_I","I","102516Spry_I3",105,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",38,87.30876,"EPI",16,42.1052631578947
20161025,20161102,"102516Spry_I","I","102516Spry_I4",114,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",36,87.30876,"EPI",15,41.6666666666667
20161025,20161102,"102516Spry_I","I","102516Spry_I5",104,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,87.30876,"EPI",12,34.2857142857143
20161025,20161102,"102516Spry_I","I","102516Spry_I6",86,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",24,87.30876,"EPI",7,29.1666666666667
20161025,20161102,"102516Spry_I","I","102516Spry_I7",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",44,87.30876,"EPI",16,36.3636363636364
20161025,20161102,"102516Spry_I","I","102516Spry_I8",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",25,87.30876,"EPI",9,36
20161025,20161102,"102516Spry_I","I","102516Spry_I9",87,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",27,87.30876,"EPI",11,40.7407407407407
20171026,20171117,"102617Spry_BC","BC","102617Spry_BC1",137,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",32,146.0892,"EPI",13,40.625
20171026,20171117,"102617Spry_BC","BC","102617Spry_BC2",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",48,146.0892,"EPI",21,43.75
20171026,20171117,"102617Spry_BC","BC","102617Spry_BC3",156,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",52,146.0892,"EPI",9,17.3076923076923
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD1",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",29,106.0992,"EPI",11,37.9310344827586
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD2",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",34,106.0992,"EPI",14,41.1764705882353
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD3",112,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,106.0992,"EPI",21,60
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD4",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",37,106.0992,"EPI",12,32.4324324324324
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD5",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",28,106.0992,"EPI",15,53.5714285714286
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD6",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",38,106.0992,"EPI",17,44.7368421052632
20161027,20161102,"102716Spry_J","J","102716Spry_J1",145,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",51,105.0734,"EPI",16,31.3725490196078
20161027,20161102,"102716Spry_J","J","102716Spry_J2",177,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",66,105.0734,"EPI",8,12.1212121212121
20161027,20161102,"102716Spry_J","J","102716Spry_J3",184,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",93,105.0734,"EPI",6,6.45161290322581
20161027,20161102,"102716Spry_J","J","102716Spry_J4",141,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",46,105.0734,"EPI",18,39.1304347826087
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE1",98,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",28,95.41608,"EPI",10,35.7142857142857
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE2",80,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",23,95.41608,"EPI",12,52.1739130434783
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE3",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",41,95.41608,"EPI",13,31.7073170731707
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE4",86,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",35,95.41608,"EPI",10,28.5714285714286
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE5",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",31,95.41608,"EPI",10,32.258064516129
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE6",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",35,95.41608,"EPI",14,40
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE7",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",29,95.41608,"EPI",8,27.5862068965517
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE8",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",22,95.41608,"EPI",10,45.4545454545455
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE9",106,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",41,95.41608,"EPI",19,46.3414634146341
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q1",141,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",53,152.4477,"EPI",19,35.8490566037736
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q2",157,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",56,152.4477,"EPI",4,7.14285714285714
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q3",188,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",66,152.4477,"EPI",12,18.1818181818182
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q4",170,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",74,152.4477,"EPI",2,2.7027027027027
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q5",166,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",64,152.4477,"EPI",10,15.625
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q6",170,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",66,152.4477,"EPI",11,16.6666666666667
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q7",156,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",50,152.4477,"EPI",0,0
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q8",201,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",82,152.4477,"EPI",0,0
20161204,20161207,"120416Spry_R","R","120416Spry_R1",87,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",34,121.7356,"EPI",2,5.88235294117647
20161204,20161207,"120416Spry_R","R","120416Spry_R2",81,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",17,121.7356,"EPI",1,5.88235294117647
20161204,20161207,"120416Spry_R","R","120416Spry_R3",161,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",73,121.7356,"EPI",19,26.027397260274
20161208,20161213,"120816Spry_U","U","120816Spry_U1",161,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",61,145.3854,"EPI",13,21.3114754098361
20161208,20161213,"120816Spry_U","U","120816Spry_U2",122,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",33,145.3854,"EPI",8,24.2424242424242
20161208,20161213,"120816Spry_U","U","120816Spry_U3",149,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",68,145.3854,"EPI",0,0
20161208,20161213,"120816Spry_U","U","120816Spry_U4",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",48,145.3854,"EPI",10,20.8333333333333
20161212,20161213,"121216Spry_W","W","121216Spry_W1",148,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",56,142.5948,"EPI",9,16.0714285714286
20161212,20161213,"121216Spry_W","W","121216Spry_W2",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,142.5948,"EPI",12,30
20161212,20161213,"121216Spry_W","W","121216Spry_W3",168,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",67,142.5948,"EPI",2,2.98507462686567
20161212,20161213,"121216Spry_W","W","121216Spry_W4",130,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",46,142.5948,"EPI",23,50
20161212,20161213,"121216Spry_W","W","121216Spry_W5",147,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",69,142.5948,"EPI",7,10.1449275362319
20161212,20161213,"121216Spry_X","X","121216Spry_X1",105,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",33,109.6448,"EPI",13,39.3939393939394
20161212,20161213,"121216Spry_X","X","121216Spry_X2",121,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",39,109.6448,"EPI",17,43.5897435897436
20161212,20161213,"121216Spry_X","X","121216Spry_X3",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",37,109.6448,"EPI",15,40.5405405405405
20161212,20161213,"121216Spry_X","X","121216Spry_X4",114,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,109.6448,"EPI",18,45
20161212,20161213,"121216Spry_X","X","121216Spry_X5",108,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",30,109.6448,"EPI",12,40
20161212,20161213,"121216Spry_X","X","121216Spry_X6",113,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",53,109.6448,"EPI",18,33.9622641509434
20161212,20161213,"121216Spry_X","X","121216Spry_X7",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",44,109.6448,"EPI",15,34.0909090909091
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y1",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",31,72.22006,"EPI",11,35.4838709677419
