Exp_date,Img_date,Experiment,Litter,Embryo_ID,Gene1,Genotype1,Gene2,Genotype2,Gene3,Genotype3,Background,Treatment,target,target_t0,target_killed,Tt_stage,Cellcount_t0,Recovery,Cell_diff,Experimenter,MINS_correct
20190923,20190926,092319Abl_FK,FK,092319Abl_FK1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Test,EPI,NA,0,tbd,,24h,zero,NS,
20190923,20190926,092319Abl_FK,FK,092319Abl_FK2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,65,24h,zero,NS,
20190923,20190926,092319Abl_FK,FK,092319Abl_FK3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,6,tbd,64,24h,kill_all,NS,
20190923,20190926,092319Abl_FK,FK,092319Abl_FK4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,3,3,tbd,49,24h,kill_all,NS,
20190923,20190926,092319Abl_FK,FK,092319Abl_FK5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,9,7,tbd,67,24h,kill_all,NS,
20190923,20190926,092319Abl_FK,FK,092319Abl_FK6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,15,tbd,64,24h,kill_all,NS,
20191007,2091010,100719Abl_FL,FL,100719Abl_FL1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,30,24h,zero,NS,NS
20191007,2091010,100719Abl_FL,FL,100719Abl_FL2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,62,24h,zero,NS,NS
20191007,2091010,100719Abl_FL,FL,100719Abl_FL3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,4,4,tbd,53,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FL,FL,100719Abl_FL4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,38,24h,zero,NS,NS
20191007,2091010,100719Abl_FL,FL,100719Abl_FL5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,3,3,tbd,49,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FL,FL,100719Abl_FL6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,4,4,tbd,66,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FL,FL,100719Abl_FL7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI+DP,NA,12,tbd,56,24h,kill_all,NS,
20191007,2091010,100719Abl_FL,FL,100719Abl_FL8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI+DP,NA,8,tbd,33,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,54,24h,zero,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,52,24h,zero,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,47,24h,zero,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,38,24h,zero,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,14,24h,zero,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,3,3,tbd,35,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM7,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,7,tbd,65,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,57,24h,kill_all,NS,NS
20191007,2091010,100719Abl_FM,FM,100719Abl_FM9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,59,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN1,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Test,EPI,NA,0,tbd,,24h,zero,NS,
20191008,2091010,100819Abl_FN,FN,100819Abl_FN2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Test,EPI,NA,0,tbd,,24h,zero,NS,
20191008,2091010,100819Abl_FN,FN,100819Abl_FN3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,66,24h,zero,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,5,4,tbd,56,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,5,3,tbd,46,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,4,4,tbd,72,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN7,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,2,0,tbd,32,24h,zero,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN8,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI+DP,5,5,tbd,37,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI+DP,NA,11,tbd,43,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN10,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,4,tbd,88,24h,kill_all,NS,NS
20191008,2091010,100819Abl_FN,FN,100819Abl_FN11,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,4,tbd,35,24h,kill_all,NS,NS
